"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","Memory Throughput","Gbyte/s","74.50",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","Mem Busy","%","38.37",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","Max Bandwidth","%","36.51",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","L1/TEX Hit Rate","%","84.36",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","L2 Persisting Size","Mbyte","18.87",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","L2 Hit Rate","%","88.44",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Memory Workload Analysis","Mem Pipes Busy","%","22.06",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 10.9 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","23.76"
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Scheduler Statistics","One or More Eligible","%","33.03",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.33",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Scheduler Statistics","No Eligible","%","66.97",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Scheduler Statistics","Active Warps Per Scheduler","warp","2.22",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.43",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 3.0 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this workload allocates an average of 2.22 active warps per scheduler, but only an average of 0.43 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","61.63"
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","6.72",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","6.72",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","28.55",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","8091.34",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Instruction Statistics","Executed Instructions","inst","5502112",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","8091.34",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Instruction Statistics","Issued Instructions","inst","5502112",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","InstructionStats","","","","FPInstructions","OPT","This kernel executes 0 fused and 50176 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 50% (relative to its current performance).","global","1.317"
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Block Size","","128",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Cluster Size","","0",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Grid Size","","392",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Preferred Cluster Size","","0",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Registers Per Thread","register/thread","124",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Shared Memory Configuration Size","Kbyte","65.54",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Dynamic Shared Memory Per Block","Kbyte/block","4.10",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","# SMs","SM","170",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Stack Size","","1024",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","Threads","thread","50176",
"0","8143","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x16_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc8_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 49, 1)","0","12.0","Launch Statistics","# TPCs","","85",
